Product_ID,Sale_Date,Sales_Rep,Region,Region_and_Sales_Rep,Product_Category,Unit_Cost,Unit_Price,Quantity_Sold,Sales_Amount,Discount,Customer_Type,Payment_Method,Sales_Channel
1090,10-11-2023,Alice,North,North-Alice,Clothing,2183.37,2263.36,16,3349.51,0,Returning,Bank Transfer,Retail
1045,22-01-2023,Bob,East,East-Bob,Food,2577.08,2961.56,46,4594.5,0.1,Returning,Cash,Online
1027,03-01-2023,Bob,East,East-Bob,Furniture,745.93,1143.02,30,7648.22,0.2,Returning,Credit Card,Online
1073,07-05-2023,David,North,North-David,Clothing,2152.68,2475.93,29,1347.42,0.22,Returning,Bank Transfer,Online
1026,24-10-2023,David,East,East-David,Food,1741.66,2169.86,45,2044.55,0.14,Returning,Credit Card,Online
1047,07-07-2023,David,South,South-David,Clothing,957.95,1329.26,15,9519.3,0.21,New,Cash,Online
1086,28-12-2023,Bob,West,West-Bob,Furniture,83.86,526.14,46,1837.37,0.11,Returning,Credit Card,Online
1056,14-01-2023,Charlie,West,West-Charlie,Food,2361.74,2584.35,25,5720.5,0.2,Returning,Cash,Online
1094,12-01-2023,Eve,West,West-Eve,Food,3443.98,3820.3,38,5835.21,0.01,Returning,Credit Card,Retail
1063,28-03-2023,Charlie,South,South-Charlie,Food,1170.07,1669.95,42,4947.28,0.12,Returning,Bank Transfer,Retail
1048,12-01-2023,Charlie,East,East-Charlie,Clothing,702.44,1067.66,47,6482.98,0.24,New,Cash,Retail
1061,25-01-2023,Bob,East,East-Bob,Furniture,4440.86,4506.81,38,2375.28,0.24,Returning,Bank Transfer,Online
1081,28-10-2023,Charlie,North,North-Charlie,Food,1411.37,1675.35,23,5571.36,0.21,New,Cash,Retail
1026,31-08-2023,Alice,East,East-Alice,Electronics,1156.88,1454.68,25,3784.52,0.06,Returning,Credit Card,Online
1036,02-05-2023,David,North,North-David,Furniture,4292.63,4387.99,42,6650.51,0.07,New,Credit Card,Retail
1001,27-05-2023,Alice,South,South-Alice,Electronics,4094.68,4576.5,7,1498.11,0.3,New,Cash,Retail
1008,24-02-2023,Eve,West,West-Eve,Electronics,2269.32,2365.35,22,5751.69,0.03,New,Cash,Retail
1099,26-08-2023,David,West,West-David,Food,2471.73,2568.73,17,1934.18,0.05,New,Cash,Retail
1052,22-12-2023,Charlie,West,West-Charlie,Food,1127.86,1586.29,18,2858.57,0.04,New,Credit Card,Online
1079,22-06-2023,Eve,East,East-Eve,Clothing,437.59,675.54,49,2265.23,0.1,Returning,Cash,Online
1047,09-08-2023,David,North,North-David,Clothing,2888.49,2929.45,41,1910.09,0.06,New,Cash,Retail
1056,29-04-2023,Charlie,North,North-Charlie,Clothing,536.81,839.92,10,8274.54,0.15,Returning,Bank Transfer,Online
1086,05-11-2023,Alice,South,South-Alice,Furniture,2273.91,2578.8,10,2928.5,0.14,New,Cash,Online
1014,02-07-2023,David,East,East-David,Clothing,4705.46,4747.07,7,9278.53,0.27,New,Bank Transfer,Retail
1090,15-10-2023,Charlie,South,South-Charlie,Electronics,4766.53,5253.07,48,9702.27,0.01,Returning,Bank Transfer,Online
1028,03-11-2023,Alice,North,North-Alice,Clothing,1234.69,1511.26,38,5755.48,0.1,New,Bank Transfer,Online
1087,27-10-2023,Eve,North,North-Eve,Food,3139.36,3423.66,27,1515.71,0.18,New,Credit Card,Online
1078,23-03-2023,Eve,West,West-Eve,Clothing,2396.68,2661.54,33,3808.03,0.18,New,Bank Transfer,Online
1088,30-07-2023,Eve,East,East-Eve,Furniture,4384.64,4693.9,1,7997.55,0.14,New,Cash,Retail
1002,30-05-2023,Eve,North,North-Eve,Furniture,1393.58,1533.09,44,3737.17,0.24,Returning,Credit Card,Retail
1026,06-02-2023,Bob,West,West-Bob,Electronics,68.33,219.08,34,961.47,0.02,New,Credit Card,Online
1014,18-12-2023,David,East,East-David,Furniture,854.68,1115.24,4,5612.17,0.24,New,Credit Card,Retail
1059,08-11-2023,David,South,South-David,Clothing,1780.14,2185.42,17,8466.7,0.15,Returning,Credit Card,Retail
1056,27-12-2023,Bob,East,East-Bob,Food,1612.82,1647.25,4,7979.67,0.04,Returning,Credit Card,Retail
1007,28-02-2023,Charlie,East,East-Charlie,Furniture,3967.25,4272.92,43,1833.72,0.27,New,Credit Card,Online
1003,11-05-2023,Charlie,North,North-Charlie,Electronics,3418.78,3824.1,26,6760.37,0.19,New,Credit Card,Online
1023,21-07-2023,Eve,North,North-Eve,Clothing,1532.8,1619.69,4,2282.99,0.05,Returning,Bank Transfer,Retail
1018,31-08-2023,Alice,East,East-Alice,Electronics,2315.83,2333.19,1,2260.25,0.01,New,Cash,Retail
1038,04-02-2023,Charlie,North,North-Charlie,Furniture,523.02,686.25,7,8753.31,0.04,Returning,Cash,Online
1099,03-04-2023,Alice,North,North-Alice,Furniture,4495.82,4794.01,30,2571.72,0.18,New,Bank Transfer,Retail
1015,26-07-2023,David,North,North-David,Electronics,4680.35,4758.11,9,2706.15,0.05,Returning,Bank Transfer,Online
1064,19-12-2023,Alice,West,West-Alice,Clothing,4900.03,5118.83,35,106.47,0.07,Returning,Credit Card,Retail
1089,28-11-2023,David,West,West-David,Furniture,4349.34,4629.98,8,8719.62,0.01,Returning,Credit Card,Online
1028,01-11-2023,Bob,East,East-Bob,Food,911.11,1214.56,24,7946.69,0.22,New,Bank Transfer,Online
1074,16-12-2023,Bob,North,North-Bob,Furniture,278.67,423.13,19,6310.56,0.24,New,Credit Card,Online
1039,01-08-2023,Eve,West,West-Eve,Clothing,2919,3125.01,36,7527.63,0.24,New,Cash,Online
1057,08-06-2023,Charlie,East,East-Charlie,Furniture,4567.39,4958.78,43,1605.28,0.04,New,Cash,Retail
1017,24-01-2023,Eve,North,North-Eve,Electronics,927.89,1399.09,27,4637.4,0.27,Returning,Credit Card,Online
1086,20-10-2023,David,South,South-David,Furniture,84.86,517.18,32,3577.07,0.2,Returning,Credit Card,Retail
1090,04-01-2023,Eve,North,North-Eve,Furniture,4037.21,4323.71,14,1028.39,0.27,Returning,Credit Card,Online
1044,08-08-2023,Alice,North,North-Alice,Clothing,430.14,641.18,18,4912.69,0.13,New,Cash,Online
1025,30-12-2023,David,West,West-David,Electronics,2097.84,2270.99,28,9215.32,0.13,New,Credit Card,Retail
1017,20-01-2023,Bob,East,East-Bob,Clothing,3410.49,3481.72,29,496.59,0.24,New,Bank Transfer,Retail
1013,01-06-2023,Charlie,East,East-Charlie,Furniture,1222.15,1284.36,16,2985.46,0.03,Returning,Credit Card,Retail
1084,19-02-2023,David,West,West-David,Food,465.61,812.91,35,2154.66,0.16,New,Bank Transfer,Online
1025,26-06-2023,David,North,North-David,Furniture,3861.61,3998.91,47,2457.65,0.25,New,Credit Card,Online
1068,06-04-2023,Alice,South,South-Alice,Clothing,3169.37,3304.15,31,9093.5,0.25,Returning,Credit Card,Retail
1010,15-04-2023,Charlie,North,North-Charlie,Food,4943.03,5442.15,4,4733.88,0.29,Returning,Cash,Online
1067,07-09-2023,Bob,North,North-Bob,Clothing,1754.32,1856.4,37,4716.36,0.21,New,Bank Transfer,Retail
1018,27-04-2023,David,South,South-David,Clothing,355.72,438.27,17,7629.7,0.06,Returning,Bank Transfer,Online
1100,20-12-2023,David,West,West-David,Electronics,3685.03,3743.39,39,1629.47,0.01,New,Bank Transfer,Online
1086,16-08-2023,Alice,East,East-Alice,Food,2632.58,2926.68,48,4923.93,0.14,Returning,Cash,Online
